x,y,date,rainfall,site,year,month
446500,208500,2025-01-01,9.162109375,Wytham,2025,1
446500,208500,2025-01-02,0.0576171875,Wytham,2025,1
446500,208500,2025-01-03,0.0078125,Wytham,2025,1
446500,208500,2025-01-04,14.533203125,Wytham,2025,1
446500,208500,2025-01-05,12.263671875,Wytham,2025,1
446500,208500,2025-01-06,1.7607421875,Wytham,2025,1
446500,208500,2025-01-07,0.2275390625,Wytham,2025,1
446500,208500,2025-01-08,0.0087890625,Wytham,2025,1
446500,208500,2025-01-09,0.00390625,Wytham,2025,1
446500,208500,2025-01-10,0.001953125,Wytham,2025,1
446500,208500,2025-01-11,0.1103515625,Wytham,2025,1
446500,208500,2025-01-12,0.1181640625,Wytham,2025,1
446500,208500,2025-01-13,0.0537109375,Wytham,2025,1
446500,208500,2025-01-14,0.1220703125,Wytham,2025,1
446500,208500,2025-01-15,0.1689453125,Wytham,2025,1
446500,208500,2025-01-16,9.765625e-4,Wytham,2025,1
446500,208500,2025-01-17,0,Wytham,2025,1
446500,208500,2025-01-18,0.103515625,Wytham,2025,1
446500,208500,2025-01-19,0.009765625,Wytham,2025,1
446500,208500,2025-01-20,0.005859375,Wytham,2025,1
446500,208500,2025-01-21,0.0107421875,Wytham,2025,1
446500,208500,2025-01-22,0.333984375,Wytham,2025,1
446500,208500,2025-01-23,8.1689453125,Wytham,2025,1
446500,208500,2025-01-24,1.376953125,Wytham,2025,1
446500,208500,2025-01-25,0.0693359375,Wytham,2025,1
446500,208500,2025-01-26,21.3818359375,Wytham,2025,1
446500,208500,2025-01-27,5.802734375,Wytham,2025,1
446500,208500,2025-01-28,4.00390625,Wytham,2025,1
446500,208500,2025-01-29,0.001953125,Wytham,2025,1
446500,208500,2025-01-30,5.923828125,Wytham,2025,1
446500,208500,2025-01-31,0.1201171875,Wytham,2025,1
446500,208500,2025-02-01,0,Wytham,2025,2
446500,208500,2025-02-02,9.765625e-4,Wytham,2025,2
446500,208500,2025-02-03,0.1708984375,Wytham,2025,2
446500,208500,2025-02-04,0.916015625,Wytham,2025,2
446500,208500,2025-02-05,0.0078125,Wytham,2025,2
446500,208500,2025-02-06,0.2080078125,Wytham,2025,2
446500,208500,2025-02-07,3.0703125,Wytham,2025,2
446500,208500,2025-02-08,1.21875,Wytham,2025,2
446500,208500,2025-02-09,14.052734375,Wytham,2025,2
446500,208500,2025-02-10,0.9521484375,Wytham,2025,2
446500,208500,2025-02-11,0.0068359375,Wytham,2025,2
446500,208500,2025-02-12,0.00390625,Wytham,2025,2
446500,208500,2025-02-13,0,Wytham,2025,2
446500,208500,2025-02-14,0.1083984375,Wytham,2025,2
446500,208500,2025-02-15,5.103515625,Wytham,2025,2
446500,208500,2025-02-16,9.765625e-4,Wytham,2025,2
446500,208500,2025-02-17,0.0556640625,Wytham,2025,2
446500,208500,2025-02-18,0,Wytham,2025,2
446500,208500,2025-02-19,1.734375,Wytham,2025,2
446500,208500,2025-02-20,1.7294921875,Wytham,2025,2
446500,208500,2025-02-21,1.24609375,Wytham,2025,2
446500,208500,2025-02-22,0.017578125,Wytham,2025,2
446500,208500,2025-02-23,13.7626953125,Wytham,2025,2
446500,208500,2025-02-24,0.1171875,Wytham,2025,2
446500,208500,2025-02-25,6.1396484375,Wytham,2025,2
446500,208500,2025-02-26,7.7119140625,Wytham,2025,2
446500,208500,2025-02-27,0.0029296875,Wytham,2025,2
446500,208500,2025-02-28,0.00390625,Wytham,2025,2
446500,208500,2025-03-01,0.05078125,Wytham,2025,3
446500,208500,2025-03-02,9.765625e-4,Wytham,2025,3
446500,208500,2025-03-03,9.765625e-4,Wytham,2025,3
446500,208500,2025-03-04,9.765625e-4,Wytham,2025,3
446500,208500,2025-03-05,0.00390625,Wytham,2025,3
446500,208500,2025-03-06,0,Wytham,2025,3
446500,208500,2025-03-07,0,Wytham,2025,3
446500,208500,2025-03-08,0,Wytham,2025,3
446500,208500,2025-03-09,0.12109375,Wytham,2025,3
446500,208500,2025-03-10,0.515625,Wytham,2025,3
446500,208500,2025-03-11,0.0107421875,Wytham,2025,3
446500,208500,2025-03-12,0.212890625,Wytham,2025,3
446500,208500,2025-03-13,0.0849609375,Wytham,2025,3
446500,208500,2025-03-14,0.0126953125,Wytham,2025,3
446500,208500,2025-03-15,0.095703125,Wytham,2025,3
446500,208500,2025-03-16,0.271484375,Wytham,2025,3
446500,208500,2025-03-17,0,Wytham,2025,3
446500,208500,2025-03-18,0,Wytham,2025,3
446500,208500,2025-03-19,0.1240234375,Wytham,2025,3
446500,208500,2025-03-20,0,Wytham,2025,3
446500,208500,2025-03-21,0.3818359375,Wytham,2025,3
446500,208500,2025-03-22,0.0888671875,Wytham,2025,3
446500,208500,2025-03-23,0.9248046875,Wytham,2025,3
446500,208500,2025-03-24,0.00390625,Wytham,2025,3
446500,208500,2025-03-25,0.0068359375,Wytham,2025,3
446500,208500,2025-03-26,0,Wytham,2025,3
446500,208500,2025-03-27,0.033203125,Wytham,2025,3
446500,208500,2025-03-28,0.001953125,Wytham,2025,3
446500,208500,2025-03-29,0,Wytham,2025,3
446500,208500,2025-03-30,0,Wytham,2025,3
446500,208500,2025-03-31,0,Wytham,2025,3
446500,208500,2025-04-01,9.765625e-4,Wytham,2025,4
446500,208500,2025-04-02,0,Wytham,2025,4
446500,208500,2025-04-03,9.765625e-4,Wytham,2025,4
446500,208500,2025-04-04,0,Wytham,2025,4
446500,208500,2025-04-05,0,Wytham,2025,4
446500,208500,2025-04-06,0,Wytham,2025,4
446500,208500,2025-04-07,0,Wytham,2025,4
446500,208500,2025-04-08,0,Wytham,2025,4
446500,208500,2025-04-09,0,Wytham,2025,4
446500,208500,2025-04-10,0,Wytham,2025,4
446500,208500,2025-04-11,0,Wytham,2025,4
446500,208500,2025-04-12,0,Wytham,2025,4
446500,208500,2025-04-13,0.0673828125,Wytham,2025,4
446500,208500,2025-04-14,1.2763671875,Wytham,2025,4
446500,208500,2025-04-15,0.390625,Wytham,2025,4
446500,208500,2025-04-16,0.197265625,Wytham,2025,4
446500,208500,2025-04-17,9.765625e-4,Wytham,2025,4
446500,208500,2025-04-18,0.7099609375,Wytham,2025,4
446500,208500,2025-04-19,0.005859375,Wytham,2025,4
446500,208500,2025-04-20,0.3779296875,Wytham,2025,4
446500,208500,2025-04-21,0.6328125,Wytham,2025,4
446500,208500,2025-04-22,18.3857421875,Wytham,2025,4
446500,208500,2025-04-23,0.1005859375,Wytham,2025,4
446500,208500,2025-04-24,9.765625e-4,Wytham,2025,4
446500,208500,2025-04-25,0,Wytham,2025,4
446500,208500,2025-04-26,0,Wytham,2025,4
446500,208500,2025-04-27,0,Wytham,2025,4
446500,208500,2025-04-28,0,Wytham,2025,4
446500,208500,2025-04-29,0,Wytham,2025,4
446500,208500,2025-04-30,0,Wytham,2025,4
446500,208500,2025-05-01,0,Wytham,2025,5
446500,208500,2025-05-02,0,Wytham,2025,5
446500,208500,2025-05-03,0,Wytham,2025,5
446500,208500,2025-05-04,0.001953125,Wytham,2025,5
446500,208500,2025-05-05,0,Wytham,2025,5
446500,208500,2025-05-06,0,Wytham,2025,5
446500,208500,2025-05-07,0,Wytham,2025,5
446500,208500,2025-05-08,0,Wytham,2025,5
446500,208500,2025-05-09,0,Wytham,2025,5
446500,208500,2025-05-10,0,Wytham,2025,5
446500,208500,2025-05-11,2.587890625,Wytham,2025,5
446500,208500,2025-05-12,2.0810546875,Wytham,2025,5
446500,208500,2025-05-13,9.765625e-4,Wytham,2025,5
446500,208500,2025-05-14,0,Wytham,2025,5
446500,208500,2025-05-15,0,Wytham,2025,5
446500,208500,2025-05-16,0,Wytham,2025,5
446500,208500,2025-05-17,0,Wytham,2025,5
446500,208500,2025-05-18,0,Wytham,2025,5
446500,208500,2025-05-19,0,Wytham,2025,5
446500,208500,2025-05-20,0.6181640625,Wytham,2025,5
446500,208500,2025-05-21,2.6962890625,Wytham,2025,5
446500,208500,2025-05-22,0,Wytham,2025,5
446500,208500,2025-05-23,5.0224609375,Wytham,2025,5
446500,208500,2025-05-24,0.52734375,Wytham,2025,5
446500,208500,2025-05-25,9.765625e-4,Wytham,2025,5
446500,208500,2025-05-26,3.087890625,Wytham,2025,5
446500,208500,2025-05-27,4.7841796875,Wytham,2025,5
446500,208500,2025-05-28,0.6337890625,Wytham,2025,5
446500,208500,2025-05-29,9.765625e-4,Wytham,2025,5
446500,208500,2025-05-30,0,Wytham,2025,5
446500,208500,2025-05-31,0,Wytham,2025,5
446500,208500,2025-06-01,0.00390625,Wytham,2025,6
446500,208500,2025-06-02,1.1044921875,Wytham,2025,6
446500,208500,2025-06-03,4.75,Wytham,2025,6
446500,208500,2025-06-04,0.6552734375,Wytham,2025,6
446500,208500,2025-06-05,7.58984375,Wytham,2025,6
446500,208500,2025-06-06,1.3984375,Wytham,2025,6
446500,208500,2025-06-07,4.8671875,Wytham,2025,6
446500,208500,2025-06-08,0.0498046875,Wytham,2025,6
446500,208500,2025-06-09,0.0478515625,Wytham,2025,6
446500,208500,2025-06-10,9.765625e-4,Wytham,2025,6
446500,208500,2025-06-11,0,Wytham,2025,6
446500,208500,2025-06-12,1.94140625,Wytham,2025,6
446500,208500,2025-06-13,9.765625e-4,Wytham,2025,6
446500,208500,2025-06-14,0.080078125,Wytham,2025,6
446500,208500,2025-06-15,0,Wytham,2025,6
446500,208500,2025-06-16,0,Wytham,2025,6
446500,208500,2025-06-17,9.765625e-4,Wytham,2025,6
446500,208500,2025-06-18,9.765625e-4,Wytham,2025,6
446500,208500,2025-06-19,0,Wytham,2025,6
446500,208500,2025-06-20,0,Wytham,2025,6
446500,208500,2025-06-21,0.2919921875,Wytham,2025,6
446500,208500,2025-06-22,0.92578125,Wytham,2025,6
446500,208500,2025-06-23,1.0166015625,Wytham,2025,6
446500,208500,2025-06-24,0,Wytham,2025,6
446500,208500,2025-06-25,0.0029296875,Wytham,2025,6
446500,208500,2025-06-26,4.4443359375,Wytham,2025,6
446500,208500,2025-06-27,9.765625e-4,Wytham,2025,6
446500,208500,2025-06-28,0,Wytham,2025,6
446500,208500,2025-06-29,0,Wytham,2025,6
446500,208500,2025-06-30,0,Wytham,2025,6
331500,416500,2025-01-01,NA,Ainsdale,2025,1
331500,416500,2025-01-02,NA,Ainsdale,2025,1
331500,416500,2025-01-03,NA,Ainsdale,2025,1
331500,416500,2025-01-04,NA,Ainsdale,2025,1
331500,416500,2025-01-05,NA,Ainsdale,2025,1
331500,416500,2025-01-06,NA,Ainsdale,2025,1
331500,416500,2025-01-07,NA,Ainsdale,2025,1
331500,416500,2025-01-08,NA,Ainsdale,2025,1
331500,416500,2025-01-09,NA,Ainsdale,2025,1
331500,416500,2025-01-10,NA,Ainsdale,2025,1
331500,416500,2025-01-11,NA,Ainsdale,2025,1
331500,416500,2025-01-12,NA,Ainsdale,2025,1
331500,416500,2025-01-13,NA,Ainsdale,2025,1
331500,416500,2025-01-14,NA,Ainsdale,2025,1
331500,416500,2025-01-15,NA,Ainsdale,2025,1
331500,416500,2025-01-16,NA,Ainsdale,2025,1
331500,416500,2025-01-17,NA,Ainsdale,2025,1
331500,416500,2025-01-18,NA,Ainsdale,2025,1
331500,416500,2025-01-19,NA,Ainsdale,2025,1
331500,416500,2025-01-20,NA,Ainsdale,2025,1
331500,416500,2025-01-21,NA,Ainsdale,2025,1
331500,416500,2025-01-22,NA,Ainsdale,2025,1
331500,416500,2025-01-23,NA,Ainsdale,2025,1
331500,416500,2025-01-24,NA,Ainsdale,2025,1
331500,416500,2025-01-25,NA,Ainsdale,2025,1
331500,416500,2025-01-26,NA,Ainsdale,2025,1
331500,416500,2025-01-27,NA,Ainsdale,2025,1
331500,416500,2025-01-28,NA,Ainsdale,2025,1
331500,416500,2025-01-29,NA,Ainsdale,2025,1
331500,416500,2025-01-30,NA,Ainsdale,2025,1
331500,416500,2025-01-31,NA,Ainsdale,2025,1
332500,416500,2025-01-01,1.4345703125,Ainsdale,2025,1
332500,416500,2025-01-02,0.23828125,Ainsdale,2025,1
332500,416500,2025-01-03,1.5654296875,Ainsdale,2025,1
332500,416500,2025-01-04,2.80859375,Ainsdale,2025,1
332500,416500,2025-01-05,35.2373046875,Ainsdale,2025,1
332500,416500,2025-01-06,1.6943359375,Ainsdale,2025,1
332500,416500,2025-01-07,2.05078125,Ainsdale,2025,1
332500,416500,2025-01-08,0.193359375,Ainsdale,2025,1
332500,416500,2025-01-09,0.697265625,Ainsdale,2025,1
332500,416500,2025-01-10,0.1953125,Ainsdale,2025,1
332500,416500,2025-01-11,0.9189453125,Ainsdale,2025,1
332500,416500,2025-01-12,0.0361328125,Ainsdale,2025,1
332500,416500,2025-01-13,2.736328125,Ainsdale,2025,1
332500,416500,2025-01-14,0.9375,Ainsdale,2025,1
332500,416500,2025-01-15,0.22265625,Ainsdale,2025,1
332500,416500,2025-01-16,0.171875,Ainsdale,2025,1
332500,416500,2025-01-17,0.0068359375,Ainsdale,2025,1
332500,416500,2025-01-18,0,Ainsdale,2025,1
332500,416500,2025-01-19,0.37890625,Ainsdale,2025,1
332500,416500,2025-01-20,5.953125,Ainsdale,2025,1
332500,416500,2025-01-21,2.533203125,Ainsdale,2025,1
332500,416500,2025-01-22,1.2509765625,Ainsdale,2025,1
332500,416500,2025-01-23,7.2939453125,Ainsdale,2025,1
332500,416500,2025-01-24,0.125,Ainsdale,2025,1
332500,416500,2025-01-25,2.767578125,Ainsdale,2025,1
332500,416500,2025-01-26,7.16796875,Ainsdale,2025,1
332500,416500,2025-01-27,2.3720703125,Ainsdale,2025,1
332500,416500,2025-01-28,1.6689453125,Ainsdale,2025,1
332500,416500,2025-01-29,0.0244140625,Ainsdale,2025,1
332500,416500,2025-01-30,5.44921875,Ainsdale,2025,1
332500,416500,2025-01-31,0.021484375,Ainsdale,2025,1
331500,415500,2025-01-01,1.5185546875,Ainsdale,2025,1
331500,415500,2025-01-02,0.2333984375,Ainsdale,2025,1
331500,415500,2025-01-03,1.9970703125,Ainsdale,2025,1
331500,415500,2025-01-04,3.06640625,Ainsdale,2025,1
331500,415500,2025-01-05,33.3486328125,Ainsdale,2025,1
331500,415500,2025-01-06,2.03125,Ainsdale,2025,1
331500,415500,2025-01-07,2.0673828125,Ainsdale,2025,1
331500,415500,2025-01-08,0.1923828125,Ainsdale,2025,1
331500,415500,2025-01-09,0.689453125,Ainsdale,2025,1
331500,415500,2025-01-10,0.1806640625,Ainsdale,2025,1
331500,415500,2025-01-11,0.8369140625,Ainsdale,2025,1
331500,415500,2025-01-12,0.041015625,Ainsdale,2025,1
331500,415500,2025-01-13,2.576171875,Ainsdale,2025,1
331500,415500,2025-01-14,0.88671875,Ainsdale,2025,1
331500,415500,2025-01-15,0.216796875,Ainsdale,2025,1
331500,415500,2025-01-16,0.1455078125,Ainsdale,2025,1
331500,415500,2025-01-17,0.0087890625,Ainsdale,2025,1
331500,415500,2025-01-18,9.765625e-4,Ainsdale,2025,1
331500,415500,2025-01-19,0.3525390625,Ainsdale,2025,1
331500,415500,2025-01-20,5.505859375,Ainsdale,2025,1
331500,415500,2025-01-21,2.6962890625,Ainsdale,2025,1
331500,415500,2025-01-22,1.216796875,Ainsdale,2025,1
331500,415500,2025-01-23,7.0908203125,Ainsdale,2025,1
331500,415500,2025-01-24,0.201171875,Ainsdale,2025,1
331500,415500,2025-01-25,2.4814453125,Ainsdale,2025,1
331500,415500,2025-01-26,6.9580078125,Ainsdale,2025,1
331500,415500,2025-01-27,2.2783203125,Ainsdale,2025,1
331500,415500,2025-01-28,1.455078125,Ainsdale,2025,1
331500,415500,2025-01-29,0.037109375,Ainsdale,2025,1
331500,415500,2025-01-30,5.294921875,Ainsdale,2025,1
331500,415500,2025-01-31,0.0283203125,Ainsdale,2025,1
332500,415500,2025-01-01,1.541015625,Ainsdale,2025,1
332500,415500,2025-01-02,0.240234375,Ainsdale,2025,1
332500,415500,2025-01-03,1.84375,Ainsdale,2025,1
332500,415500,2025-01-04,3.029296875,Ainsdale,2025,1
332500,415500,2025-01-05,34.615234375,Ainsdale,2025,1
332500,415500,2025-01-06,1.923828125,Ainsdale,2025,1
332500,415500,2025-01-07,2.1025390625,Ainsdale,2025,1
332500,415500,2025-01-08,0.1962890625,Ainsdale,2025,1
332500,415500,2025-01-09,0.703125,Ainsdale,2025,1
332500,415500,2025-01-10,0.19140625,Ainsdale,2025,1
332500,415500,2025-01-11,0.8828125,Ainsdale,2025,1
332500,415500,2025-01-12,0.0439453125,Ainsdale,2025,1
332500,415500,2025-01-13,2.6494140625,Ainsdale,2025,1
332500,415500,2025-01-14,0.9130859375,Ainsdale,2025,1
332500,415500,2025-01-15,0.22265625,Ainsdale,2025,1
332500,415500,2025-01-16,0.158203125,Ainsdale,2025,1
332500,415500,2025-01-17,0.0078125,Ainsdale,2025,1
332500,415500,2025-01-18,9.765625e-4,Ainsdale,2025,1
332500,415500,2025-01-19,0.3701171875,Ainsdale,2025,1
332500,415500,2025-01-20,5.755859375,Ainsdale,2025,1
332500,415500,2025-01-21,2.654296875,Ainsdale,2025,1
332500,415500,2025-01-22,1.2353515625,Ainsdale,2025,1
332500,415500,2025-01-23,7.26171875,Ainsdale,2025,1
332500,415500,2025-01-24,0.17578125,Ainsdale,2025,1
332500,415500,2025-01-25,2.625,Ainsdale,2025,1
332500,415500,2025-01-26,7.201171875,Ainsdale,2025,1
332500,415500,2025-01-27,2.30859375,Ainsdale,2025,1
332500,415500,2025-01-28,1.5693359375,Ainsdale,2025,1
332500,415500,2025-01-29,0.033203125,Ainsdale,2025,1
332500,415500,2025-01-30,5.439453125,Ainsdale,2025,1
332500,415500,2025-01-31,0.025390625,Ainsdale,2025,1
333500,415500,2025-01-01,1.5146484375,Ainsdale,2025,1
333500,415500,2025-01-02,0.2392578125,Ainsdale,2025,1
333500,415500,2025-01-03,1.64453125,Ainsdale,2025,1
333500,415500,2025-01-04,2.921875,Ainsdale,2025,1
333500,415500,2025-01-05,35.060546875,Ainsdale,2025,1
333500,415500,2025-01-06,1.7744140625,Ainsdale,2025,1
333500,415500,2025-01-07,2.07421875,Ainsdale,2025,1
333500,415500,2025-01-08,0.1962890625,Ainsdale,2025,1
333500,415500,2025-01-09,0.7001953125,Ainsdale,2025,1
333500,415500,2025-01-10,0.1982421875,Ainsdale,2025,1
333500,415500,2025-01-11,0.91015625,Ainsdale,2025,1
333500,415500,2025-01-12,0.0380859375,Ainsdale,2025,1
333500,415500,2025-01-13,2.6572265625,Ainsdale,2025,1
333500,415500,2025-01-14,0.9189453125,Ainsdale,2025,1
333500,415500,2025-01-15,0.224609375,Ainsdale,2025,1
333500,415500,2025-01-16,0.166015625,Ainsdale,2025,1
333500,415500,2025-01-17,0.0078125,Ainsdale,2025,1
333500,415500,2025-01-18,0,Ainsdale,2025,1
333500,415500,2025-01-19,0.380859375,Ainsdale,2025,1
333500,415500,2025-01-20,5.876953125,Ainsdale,2025,1
333500,415500,2025-01-21,2.5546875,Ainsdale,2025,1
333500,415500,2025-01-22,1.2353515625,Ainsdale,2025,1
333500,415500,2025-01-23,7.2412109375,Ainsdale,2025,1
333500,415500,2025-01-24,0.14453125,Ainsdale,2025,1
333500,415500,2025-01-25,2.7099609375,Ainsdale,2025,1
333500,415500,2025-01-26,7.2470703125,Ainsdale,2025,1
333500,415500,2025-01-27,2.2880859375,Ainsdale,2025,1
333500,415500,2025-01-28,1.6494140625,Ainsdale,2025,1
333500,415500,2025-01-29,0.0283203125,Ainsdale,2025,1
333500,415500,2025-01-30,5.46484375,Ainsdale,2025,1
333500,415500,2025-01-31,0.0205078125,Ainsdale,2025,1
334500,415500,2025-01-01,1.4501953125,Ainsdale,2025,1
334500,415500,2025-01-02,0.2314453125,Ainsdale,2025,1
334500,415500,2025-01-03,1.4462890625,Ainsdale,2025,1
334500,415500,2025-01-04,2.74609375,Ainsdale,2025,1
334500,415500,2025-01-05,34.3798828125,Ainsdale,2025,1
334500,415500,2025-01-06,1.6083984375,Ainsdale,2025,1
334500,415500,2025-01-07,1.9951171875,Ainsdale,2025,1
334500,415500,2025-01-08,0.1904296875,Ainsdale,2025,1
334500,415500,2025-01-09,0.6787109375,Ainsdale,2025,1
334500,415500,2025-01-10,0.197265625,Ainsdale,2025,1
334500,415500,2025-01-11,0.9033203125,Ainsdale,2025,1
334500,415500,2025-01-12,0.033203125,Ainsdale,2025,1
334500,415500,2025-01-13,2.5751953125,Ainsdale,2025,1
334500,415500,2025-01-14,0.8955078125,Ainsdale,2025,1
334500,415500,2025-01-15,0.2177734375,Ainsdale,2025,1
334500,415500,2025-01-16,0.16796875,Ainsdale,2025,1
334500,415500,2025-01-17,0.0068359375,Ainsdale,2025,1
334500,415500,2025-01-18,0,Ainsdale,2025,1
334500,415500,2025-01-19,0.3779296875,Ainsdale,2025,1
334500,415500,2025-01-20,5.7861328125,Ainsdale,2025,1
334500,415500,2025-01-21,2.3935546875,Ainsdale,2025,1
334500,415500,2025-01-22,1.1884765625,Ainsdale,2025,1
334500,415500,2025-01-23,7.0185546875,Ainsdale,2025,1
334500,415500,2025-01-24,0.1181640625,Ainsdale,2025,1
334500,415500,2025-01-25,2.6943359375,Ainsdale,2025,1
334500,415500,2025-01-26,7.076171875,Ainsdale,2025,1
334500,415500,2025-01-27,2.197265625,Ainsdale,2025,1
334500,415500,2025-01-28,1.666015625,Ainsdale,2025,1
334500,415500,2025-01-29,0.0234375,Ainsdale,2025,1
334500,415500,2025-01-30,5.3193359375,Ainsdale,2025,1
334500,415500,2025-01-31,0.0166015625,Ainsdale,2025,1
335500,415500,2025-01-01,1.392578125,Ainsdale,2025,1
335500,415500,2025-01-02,0.22265625,Ainsdale,2025,1
335500,415500,2025-01-03,1.2919921875,Ainsdale,2025,1
335500,415500,2025-01-04,2.61328125,Ainsdale,2025,1
335500,415500,2025-01-05,33.525390625,Ainsdale,2025,1
335500,415500,2025-01-06,1.474609375,Ainsdale,2025,1
335500,415500,2025-01-07,1.9296875,Ainsdale,2025,1
335500,415500,2025-01-08,0.18359375,Ainsdale,2025,1
335500,415500,2025-01-09,0.6572265625,Ainsdale,2025,1
335500,415500,2025-01-10,0.1943359375,Ainsdale,2025,1
335500,415500,2025-01-11,0.888671875,Ainsdale,2025,1
335500,415500,2025-01-12,0.029296875,Ainsdale,2025,1
335500,415500,2025-01-13,2.484375,Ainsdale,2025,1
335500,415500,2025-01-14,0.8662109375,Ainsdale,2025,1
335500,415500,2025-01-15,0.2109375,Ainsdale,2025,1
335500,415500,2025-01-16,0.1669921875,Ainsdale,2025,1
335500,415500,2025-01-17,0.005859375,Ainsdale,2025,1
335500,415500,2025-01-18,0,Ainsdale,2025,1
335500,415500,2025-01-19,0.3720703125,Ainsdale,2025,1
335500,415500,2025-01-20,5.662109375,Ainsdale,2025,1
335500,415500,2025-01-21,2.2568359375,Ainsdale,2025,1
335500,415500,2025-01-22,1.15234375,Ainsdale,2025,1
335500,415500,2025-01-23,6.7890625,Ainsdale,2025,1
335500,415500,2025-01-24,0.0986328125,Ainsdale,2025,1
335500,415500,2025-01-25,2.65234375,Ainsdale,2025,1
335500,415500,2025-01-26,6.8857421875,Ainsdale,2025,1
335500,415500,2025-01-27,2.1083984375,Ainsdale,2025,1
335500,415500,2025-01-28,1.6591796875,Ainsdale,2025,1
335500,415500,2025-01-29,0.0205078125,Ainsdale,2025,1
335500,415500,2025-01-30,5.162109375,Ainsdale,2025,1
335500,415500,2025-01-31,0.013671875,Ainsdale,2025,1
330500,414500,2025-01-01,1.615234375,Ainsdale,2025,1
330500,414500,2025-01-02,0.23046875,Ainsdale,2025,1
330500,414500,2025-01-03,2.4580078125,Ainsdale,2025,1
330500,414500,2025-01-04,3.326171875,Ainsdale,2025,1
330500,414500,2025-01-05,32.3984375,Ainsdale,2025,1
330500,414500,2025-01-06,2.482421875,Ainsdale,2025,1
330500,414500,2025-01-07,2.1669921875,Ainsdale,2025,1
330500,414500,2025-01-08,0.2041015625,Ainsdale,2025,1
330500,414500,2025-01-09,0.681640625,Ainsdale,2025,1
330500,414500,2025-01-10,0.16796875,Ainsdale,2025,1
330500,414500,2025-01-11,0.7822265625,Ainsdale,2025,1
330500,414500,2025-01-12,0.05078125,Ainsdale,2025,1
330500,414500,2025-01-13,2.3701171875,Ainsdale,2025,1
330500,414500,2025-01-14,0.8232421875,Ainsdale,2025,1
330500,414500,2025-01-15,0.2138671875,Ainsdale,2025,1
330500,414500,2025-01-16,0.123046875,Ainsdale,2025,1
330500,414500,2025-01-17,0.0107421875,Ainsdale,2025,1
330500,414500,2025-01-18,9.765625e-4,Ainsdale,2025,1
330500,414500,2025-01-19,0.337890625,Ainsdale,2025,1
330500,414500,2025-01-20,5.134765625,Ainsdale,2025,1
330500,414500,2025-01-21,2.8623046875,Ainsdale,2025,1
330500,414500,2025-01-22,1.1923828125,Ainsdale,2025,1
330500,414500,2025-01-23,6.9775390625,Ainsdale,2025,1
330500,414500,2025-01-24,0.294921875,Ainsdale,2025,1
330500,414500,2025-01-25,2.2490234375,Ainsdale,2025,1
330500,414500,2025-01-26,6.798828125,Ainsdale,2025,1
330500,414500,2025-01-27,2.1796875,Ainsdale,2025,1
330500,414500,2025-01-28,1.3037109375,Ainsdale,2025,1
330500,414500,2025-01-29,0.052734375,Ainsdale,2025,1
330500,414500,2025-01-30,5.255859375,Ainsdale,2025,1
330500,414500,2025-01-31,0.0322265625,Ainsdale,2025,1
331500,414500,2025-01-01,1.619140625,Ainsdale,2025,1
331500,414500,2025-01-02,0.2333984375,Ainsdale,2025,1
331500,414500,2025-01-03,2.2978515625,Ainsdale,2025,1
331500,414500,2025-01-04,3.2861328125,Ainsdale,2025,1
331500,414500,2025-01-05,32.9736328125,Ainsdale,2025,1
331500,414500,2025-01-06,2.3349609375,Ainsdale,2025,1
331500,414500,2025-01-07,2.150390625,Ainsdale,2025,1
331500,414500,2025-01-08,0.2021484375,Ainsdale,2025,1
331500,414500,2025-01-09,0.6904296875,Ainsdale,2025,1
331500,414500,2025-01-10,0.1767578125,Ainsdale,2025,1
331500,414500,2025-01-11,0.80859375,Ainsdale,2025,1
331500,414500,2025-01-12,0.0478515625,Ainsdale,2025,1
331500,414500,2025-01-13,2.4326171875,Ainsdale,2025,1
331500,414500,2025-01-14,0.8447265625,Ainsdale,2025,1
331500,414500,2025-01-15,0.2177734375,Ainsdale,2025,1
331500,414500,2025-01-16,0.1318359375,Ainsdale,2025,1
331500,414500,2025-01-17,0.0107421875,Ainsdale,2025,1
331500,414500,2025-01-18,9.765625e-4,Ainsdale,2025,1
331500,414500,2025-01-19,0.34765625,Ainsdale,2025,1
331500,414500,2025-01-20,5.2998046875,Ainsdale,2025,1
331500,414500,2025-01-21,2.8115234375,Ainsdale,2025,1
331500,414500,2025-01-22,1.205078125,Ainsdale,2025,1
331500,414500,2025-01-23,7.046875,Ainsdale,2025,1
331500,414500,2025-01-24,0.263671875,Ainsdale,2025,1
331500,414500,2025-01-25,2.3427734375,Ainsdale,2025,1
331500,414500,2025-01-26,6.9443359375,Ainsdale,2025,1
331500,414500,2025-01-27,2.1923828125,Ainsdale,2025,1
331500,414500,2025-01-28,1.3779296875,Ainsdale,2025,1
331500,414500,2025-01-29,0.0478515625,Ainsdale,2025,1
331500,414500,2025-01-30,5.314453125,Ainsdale,2025,1
331500,414500,2025-01-31,0.0302734375,Ainsdale,2025,1
332500,414500,2025-01-01,1.6083984375,Ainsdale,2025,1
332500,414500,2025-01-02,0.232421875,Ainsdale,2025,1
332500,414500,2025-01-03,2.1025390625,Ainsdale,2025,1
332500,414500,2025-01-04,3.197265625,Ainsdale,2025,1
332500,414500,2025-01-05,33.083984375,Ainsdale,2025,1
332500,414500,2025-01-06,2.1494140625,Ainsdale,2025,1
332500,414500,2025-01-07,2.11328125,Ainsdale,2025,1
